994,SIX,SIX,0.14,38028913.0,6612832.0
995,AUSCM,Auric Network,0.07,37359067.0,1547179.0
996,SDT,Stake DAO,5.34,36742430.0,868344.0
997,EXNT,ExNetwork Token,0.58,36421006.0,203744.0
998,MTSLA,Mirrored Tesla,704.69,36082273.0,439389.0
999,AWBTC,Aave WBTC,59841.92,35964993.0,106643803.0
1000,KEX,KIRA Network,1.33,35023994.0,205041.0
1001,CUT,CUTcoin,0.25,34873338.0,1311.0
1002,QRL,Quantum Resistant Ledger,0.46,34089503.0,46396.0
1003,MGOOGL,Mirrored Google,2335.77,33934024.0,650779.0
1004,MAMZN,Mirrored Amazon,3532.45,33840868.0,1998970.0
1005,MUSH,Mushroom,1.1,33800634.0,16102.0
1006,_BBR,Bitberry Token,12.04,33667816.0,2104.0
1007,MNFLX,Mirrored Netflix,574.47,33134532.0,880618.0
1008,MTLX,Mettalex,10.82,32604690.0,546269.0
1009,MIAU,Mirrored iShares Gold Trust,17.76,32577880.0,587464.0
1010,MTWTR,Mirrored Twitter,74.18,32514731.0,285998.0
1011,MAAPL,Mirrored Apple,139.54,32000398.0,512123.0
1012,AMKR,Aave MKR,2245.23,31761060.0,11142614.0
1013,SNM,SONM,0.07,31701867.0,1174552.0
1014,_MOON,MoonSwap,1.75,31314778.0,236705.0
1015,MSLV,Mirrored iShares Silver Trust,25.0,30781796.0,914890.0
1016,IHF,Invictus Hyperion Fund,0.26,30678224.0,785.0
1017,AGA,AGA Token,3.88,30636270.0,59986.0
1018,ADP,Adappter Token,0.09,30325743.0,1154952.0
1019,_SAKE,SakeSwap,0.37,30284714.0,569558.0
1020,NEBO,CSP DAO Network,27.9,30090801.0,53695.0
1021,BMXX,Multiplier,26.68,29838392.0,510809.0
1022,YFV,YFValue,6.18,29668550.0,5430.0
1023,K21,K21,6.75,29430709.0,400.0
1024,FWT,Freeway Token,0.01,28797853.0,806738.0
1025,DEXTF,DEXTF Token,1.66,28511897.0,192859.0
1026,MUSO,Mirrored United States Oil Fund,42.44,28398208.0,289625.0
1027,MBABA,Mirrored Alibaba,232.37,28334711.0,933161.0
1028,_GEO,GeoDB,1.35,28323314.0,735377.0
1029,MUSE,Muse,49.25,27997847.0,925926.0
1030,MVIXY,Mirrored ProShares VIX,8.77,27693331.0,270165.0
1031,CNN,Content Neutrality Network,0.0,27526298.0,830302.0
1032,TLOS,Telos,0.14,27455668.0,201027.0
1033,_ROCKS,Rocki,3.63,27338161.0,750316.0
1034,VNLA,Vanilla Network,38.86,27307672.0,345438.0
1035,CV,carVertical,0.0,26354502.0,907023.0
1036,VETH,Vether,46.77,26045543.0,170717.0
1037,DYN,Dynamic,1.69,25974003.0,130.0
1038,CARD,Cardstack,0.01,25768360.0,90278.0
1039,EUNO,EUNO,0.0,25692470.0,6989.0
1040,GAME,GameCredits,0.35,25515716.0,220791.0
1041,DAX,DAEX,0.01,25453476.0,33908.0
1042,WAULT,Wault Finance,75.76,25168343.0,1244715.0
1043,NGM,e-Money,1.64,25047295.0,813310.0
1044,ODDZ,Oddz,2.7,24935798.0,480136.0
1045,TOTM,Totem,3.03,24622734.0,528096.0
1046,EFX,Effect.AI,0.1,24495887.0,144068.0
1047,_COIN,Coin,0.35,24428392.0,702414.0
1048,_MINT,Public Mint,1.06,24419170.0,357134.0
1049,B20,B20,4.89,24347809.0,281999.0
1050,YAX,yAxis,26.16,24325715.0,163625.0
1051,UBQ,Ubiq,0.56,23890864.0,92559.0
1052,MQQQ,Mirrored Invesco QQQ Trust,353.33,23586541.0,341780.0
1053,_FST,Futureswap,10.35,23119880.0,1359703.0
1054,FCT,Factom,2.29,22211702.0,44361.0
1055,BURST,Burst,0.01,22088475.0,130141.0
1056,AKNC,Aave KNC,3.63,22045341.0,2027699.0
1057,MMSFT,Mirrored Microsoft,270.42,22004131.0,448864.0
1058,WHITE,Whiteheart,2462.56,21887249.0,206202.0
1059,MFI,Marginswap,2.68,21637495.0,540546.0
1060,UMX,UniMex Network,3.23,21328995.0,786571.0
1061,L2,Leverj Gluon,0.07,21054234.0,62450.0
1062,BAS,Basis Share,39.93,20243733.0,184565.0
1063,CSP,Caspian,0.05,20075156.0,329689.0
1064,CTI,ClinTex CTi,0.22,20065396.0,1461435.0
1065,LGCY,LGCY Network,0.0,20020500.0,243605.0
1066,_OPT,Open Predict Token,2.0,19791597.0,67.0
1067,MORK,MORK,3.07,19698203.0,10303.0
1068,DHC,DeltaHub Capital,2.59,19689691.0,880539.0
1069,GSWAP,Gameswap,2.3,19679509.0,277842.0
1070,NDX,Indexed Finance,5.53,19532470.0,646309.0
1071,RULER,Ruler Protocol,309.82,19117857.0,844229.0
1072,VISR,Visor,0.63,19036161.0,1695540.0
1073,ZEON,Zeon,0.0,18902940.0,1706872.0
1074,DEUS,DEUS Finance,9.64,18337928.0,156438.0
1075,DSD,Dynamic Set Dollar,0.13,17895927.0,268978.0
1076,ABAT,Aave BAT,1.49,17816883.0,638568.0
1077,FUSE,Fuse Network Token,0.27,17581968.0,1768932.0
1078,SAFEMARS,Safemars,0.0,17412523.0,3.0
1079,FNT,Falcon Token,0.0,17412171.0,6968.0
1080,IFC,Infinitecoin,0.0,17277166.0,894.0
1081,BDPI,Interest Bearing Defi Pulse Index,440.41,17072400.0,11956931.0
1082,CNFI,Connect Financial,0.68,16895101.0,164014.0
1083,CBC,CashBet Coin,0.1,16889603.0,2230802.0
1084,BASK,BasketDAO,1415.97,16882600.0,2853181.0
1085,DOKI,Doki Doki Finance,339.15,16844562.0,871824.0
1086,SI,Siren,1.85,16764565.0,572540.0
1087,ANRX,AnRKey X,0.21,16673792.0,433671.0
1088,PAINT,Paint,0.0,16671882.0,886166.0
1089,XPX,ProximaX,0.0,16669764.0,73303.0
1090,PCL,Peculium,0.01,16653733.0,6027.0
1091,SALE,DxSALE,0.44,16647971.0,673659.0
1092,PTA,Petrachor,0.03,16473038.0,625.0
1093,RMT,SureRemit,0.02,16373614.0,131784.0
1094,_XTK,xToken,0.77,16291761.0,2096269.0
1095,ARN,Aeron,0.09,16139669.0,9151.0
1096,DEPAY,DePay,4.69,15977533.0,13524.0
1097,UNISTAKE,Unistake,0.11,15716093.0,570008.0
1098,FLO,FLO,0.1,15596987.0,29336.0
1099,_DRC,Digital Reserve Currency,0.02,15346775.0,727141.0
1100,YLA,Yearn Lazy Ape,1.03,15300367.0,6698.0
1101,MOD,Modefi,5.34,15282161.0,3146605.0
1102,NFT,NFT Protocol,0.38,15132481.0,130334.0
1103,WARP,Warp Finance,897.09,14877301.0,369454.0
1104,SNOW,Snowswap,47.7,14551726.0,327163.0
1105,AWC,Atomic Wallet Coin,2.28,14211665.0,95630.0
1106,GOVI,Govi,2.25,14183227.0,397441.0
1107,JULIEN,JULIEN,2.18,13982303.0,11367.0
1108,_XDNA,extraDNA,0.0,13907395.0,269321.0
1109,WINGS,Wings,0.14,13903264.0,43907.0
1110,WATCH,Yieldwatch,1.41,13858326.0,435160.0
1111,_FUEL,Fuel Token,248.9,13846391.0,124477.0
1112,EMC,Emercoin,0.29,13742123.0,83.0
1113,UNC,UniCrypt,0.11,13665671.0,7443.0
1114,ADB,adbank,0.02,13606218.0,2719490.0
1115,CAPP,Cappasity,0.03,13492502.0,1091344.0
1116,CRD,CryptalDash,0.01,13347249.0,3007.0
1117,MUST,Must,185.8,13261177.0,50033.0
1118,IMPULSE,Impulse,560.81,13083800.0,45513.0
1119,MWAT,Restart Energy MWAT,0.03,13057612.0,189427.0
1120,NFY,Non-Fungible Yearn,195.41,13024134.0,958733.0
1121,_MDS,Midas Dollar Share,5877.51,12883496.0,1303217.0
1122,GRID,Grid+,0.33,12773443.0,74196.0
1123,PREMIA,Premia,1.21,12695855.0,38432.0
1124,GRO,Growth,37.36,12676190.0,44463.0
1125,XCP,Counterparty,4.83,12624291.0,8220.0
1126,WORLD,World Token,0.13,12605697.0,82063.0
1127,EPAN,Paypolitan Token,0.63,12593867.0,813126.0
1128,DMST,DMST,0.21,12571140.0,1196589.0
1129,ASR,AS Roma Fan Token,10.29,12556593.0,4568120.0
1130,ISR,Insureum,0.06,12535553.0,811269.0
1131,URQA,Ureeqa,3.03,12534407.0,1305177.0
1132,BWF,Beowulf,0.01,12515132.0,1255.0
1133,CATX,CAT.trade Protocol,0.13,12476098.0,26379.0
1134,SOAR,Soar,1.5,12317630.0,778125.0
1135,ROBOT,Robot,96.96,12313584.0,144985.0
1136,GRAIN,Grain,0.94,12247285.0,96706.0
1137,GXT,Gem Exchange And Trading,0.26,12013745.0,387447.0
1138,SHFT,Shyft Network,3.14,11919878.0,881886.0
1139,IDEA,Ideaology,0.58,11693652.0,1230093.0
1140,_VTX,Vortex DeFi,0.5,11598295.0,257522.0
1141,LIEN,lien,56.26,11532941.0,3565965.0
1142,LEAD,Lead Token,0.01,11500675.0,16494.0
1143,KIT,DexKit,3.8,11399684.0,85915.0
1144,EVED,Evedo,0.79,11362082.0,4291968.0
1145,SYNC,Sync Network,0.1,11257409.0,37012.0
1146,PCNT,Playcent,0.99,11195323.0,687846.0
1147,ZEFU,Zenfuse Trading Platform Token,0.2,11128583.0,350588.0
1148,VBK,VeriBlock,0.02,10743324.0,44987.0
1149,PART,Particl,1.09,10692707.0,52052.0
1150,FLASH,Flash Stake,0.68,10583745.0,59856.0
1151,PLAY,HEROcoin,0.04,10576913.0,367476.0
1152,GST2,Gastoken,570.6,10473986.0,1852453.0
1153,USF,Unslashed Finance,3.92,10436222.0,640603.0
1154,GUM,Gourmet Galaxy,2.29,10268799.0,1796464.0
1155,DGCL,DigiCol Token,0.27,10257687.0,1427818.0
1156,_WOW,WOWswap,39.28,10211659.0,414415.0
1157,PAT,Patron,0.03,10119997.0,6179.0
1158,ZORA,Zoracles,1799.06,10112522.0,433559.0
1159,AIT,AICHAIN,0.0,10056488.0,58327.0
1160,VRX,Verox,420.37,9912706.0,1398326.0
1161,_BCP,BitcashPay,0.05,9804902.0,933846.0
1162,OWN,OWNDATA,0.0,9721516.0,56.0
1163,AGAR,AGA Rewards,598.17,9563532.0,22095.0
1164,ABL,Airbloc,0.04,9442203.0,246759.0
1165,REAP,ReapChain,0.15,9436801.0,160713.0
1166,DOV,Dovu,0.04,9430889.0,58407.0
1167,DVG,DAOventures,1.55,9409255.0,309937.0
1168,UNIFI,Unifi,1.23,9408496.0,119457.0
1169,INXT,Internxt,14.89,9374042.0,140991.0
1170,YETI,Yearn Ecosystem Token Index,1.95,9346710.0,58772.0
1171,UDO,Unido EP,0.62,9248806.0,1142895.0
1172,_SIG,xSigma,3.22,9245443.0,878762.0
1173,EDDA,EDDASwap,2277.06,9222098.0,42317.0
1174,B21,B21,0.3,9213786.0,6948.0
1175,SOTA,SOTA Finance,0.27,9188736.0,184060.0
1176,BOOST,Boosted Finance,92.87,9145630.0,174333.0
1177,EQUAD,QuadrantProtocol,0.02,9064992.0,72724.0
1178,SMARTCREDIT,SmartCredit Token,6.8,9005123.0,129733.0
1179,SEEN,SEEN,12.09,9003813.0,92394.0
1180,DERI,Deri Protocol,0.19,8942681.0,39924.0
1181,FTC,Feathercoin,0.04,8931897.0,32310.0
1182,XPC,eXPerience Chain,0.0,8916777.0,110231.0
1183,_ONG,SoMee.Social,0.03,8850241.0,28491.0
1184,UTU,UTU Coin,0.1,8743324.0,214687.0
1185,RFI,reflect.finance,0.92,8670168.0,119015.0
1186,URUS,Urus Token,17.23,8624528.0,1407826.0
1187,CWBTC,cWBTC,1207.37,8615817.0,19216810.0
1188,__DFT,DeFiat,18.41,8572617.0,92100.0
1189,_MONA,Monavale,1289.3,8550671.0,179453.0
1190,XST,Stealthcoin,0.22,8522050.0,93542.0
1191,ACXT,AC eXchange Token,0.74,8512907.0,116783.0
1192,TAU,Lamden,0.05,8497976.0,9022.0
1193,PRY,Prophecy,0.05,8486947.0,193139.0
1194,TIPS,FedoraCoin,0.0,8453474.0,734660.0
1195,_AUTO,Cube,0.0,8357802.0,911.0
1196,VIBE,VIBE,0.04,8354253.0,26729.0
1197,_HBT,Habitat,4.08,8161726.0,87115.0
1198,_SCT,Clash Token,0.85,8069907.0,41235.0
1199,_POT,PotCoin,0.04,7962122.0,28795.0
1200,CHONK,CHONKER.FINANCE,204.05,7957957.0,210685.0
1201,AZUKI,Azuki,0.81,7844686.0,261741.0
1202,IQN,iQeon,2.8,7787573.0,257.0
1203,GHOST,GHOSTPRISM,0.48,7640411.0,-
1204,COLX,ColossusCoinXT,0.0,7629648.0,13.0
1205,SATT,SaTT,0.0,7539718.0,89733.0
1206,GOFI,GoSwapp,20.74,7379736.0,203448.0
1207,_ASTRO,AstroTools,1.84,7362563.0,245175.0
1208,SPDR,SpiderDAO,0.04,7291817.0,236174.0
1209,PXL,PIXEL,0.12,7290222.0,388.0
1210,UFR,Upfiring,0.3,7270165.0,31879.0
1211,ALPA,Alpaca,0.67,7257820.0,68378.0
1212,ITS,Iteration Syndicate,141.5,7217354.0,45389.0
1213,XMY,Myriad,0.0,7192079.0,91706.0
1214,KLP,Kulupu,0.24,7063088.0,60435.0
1215,FKX,FortKnoxster,0.05,7027098.0,1233039.0
1216,LEDU,Education Ecosystem,0.02,6987611.0,4.0
1217,SASHIMI,Sashimi,0.1,6963635.0,247697.0
1218,BALPHA,bAlpha,899.4,6955931.0,348587.0
1219,NLG,Gulden,0.02,6882009.0,92454.0
1220,COT,CoTrader,0.0,6770900.0,48589.0
1221,CHAT,ChatCoin,0.01,6687130.0,25090.0
1222,QRX,QuiverX,0.09,6668473.0,277519.0
1223,DIME,Dimecoin,0.0,6651147.0,1145.0
1224,AVT,Aventus,0.71,6638372.0,146005.0
1225,VVT,VersoView,0.18,6619315.0,79621.0
1226,QBX,Qiibee,0.01,6610220.0,4382.0
1227,CHART,ChartEx,0.07,6594241.0,79289.0
1228,WAIF,Waifu,0.01,6469778.0,146399.0
1229,ETHV,Ethverse,0.46,6381436.0,124228.0
1230,EYE,Behodler,0.97,6343856.0,277056.0
1231,REL,Relevant,5.75,6146243.0,23010.0
1232,INSTAR,Insights Network,0.03,6131279.0,1010.0
1233,PGT,Polyient Games Governance Token,335.5,6116888.0,6073.0
1234,MSPY,Mirror S&amp;P 500,430.82,6071925.0,198548.0
1235,UNIDX,UniDex,1.57,6042056.0,653236.0
1236,BTO,Bottos,0.01,6036055.0,58706.0
1237,NLC2,NoLimitCoin,0.01,6020260.0,1328.0
1238,MOONS,MoonTools,184.04,5999843.0,135858.0
1239,ROCKS,Social Rocket,2.21,5984146.0,80216.0
1240,MASQ,MASQ,0.35,5769024.0,28087.0
1241,DCY,Dinastycoin,0.0,5629938.0,3782.0
1242,FDO,Firdaos,2.96,5566124.0,110231.0
1243,JUL,JustLiquidity,110.64,5532072.0,5146.0
1244,ZDEX,Zeedex,1.74,5503719.0,1718928.0
1245,BNSD,BNSD Finance,0.04,5496795.0,12086.0
1246,NBT,NIX Bridge Token,121.65,5426832.0,444397.0
1247,DFSOCIAL,DFSocial,804.0,5374752.0,3578818.0
1248,DAPS,DAPSCoin,0.0,5365497.0,35.0
1249,INF,Infinitus Token,0.08,5348529.0,328723.0
1250,LML,Lisk Machine Learning,0.04,5343758.0,54575.0
1251,SPHR,Sphere,0.42,5267636.0,5648.0
1252,BULL,BuySell,1.03,5192817.0,7587.0
1253,BITG,BitGreen,0.42,5124827.0,2424.0
1254,TUBE,BitTube,0.02,5059967.0,59967.0
1255,BNKR,Bankroll Network,0.24,5052882.0,228.0
1256,WISH,MyWish,0.82,4987741.0,3478.0
1257,LUNES,Lunes,0.03,4980728.0,77.0
1258,UWL,UniWhales,0.77,4919538.0,36690.0
1259,IXI,IxiCash,0.0,4863791.0,56412.0
1260,WIS,Experty Wisdom Token,0.06,4826835.0,325592.0
1261,N3RDZ,NERD Finance,290.91,4784256.0,482302.0
1262,WOW,Wownero,0.1,4770548.0,62656.0
1263,ODE,ODEM,0.02,4705845.0,82687.0
1264,GMB,GMB,0.01,4654605.0,5923008.0
1265,YFIII,DiFy.Finance,284.95,4559274.0,244.0
1266,ORO,ORO,0.39,4527362.0,106640.0
1267,FONT,Font,18.15,4490879.0,251375.0
1268,PPP,PayPie,0.03,4444827.0,2096.0
1269,1UP,Uptrennd,0.01,4422597.0,56437.0
1270,DEGEN,DEGEN Index,8.33,4415587.0,169632.0
1271,ZHEGIC,zHEGIC,0.23,4412118.0,6627.0
1272,ZCO,Zebi Coin,0.01,4362813.0,6455.0
1273,EDU,EduCoin,0.0,4354182.0,66202.0
1274,IOC,I/O Coin,0.23,4291547.0,11471.0
1275,KEK,CryptoKek,0.09,4280835.0,77756.0
1276,LID,Liquidity Dividends Protocol,0.05,4257725.0,186000.0
1277,BTCP,Bitcoin Private,0.89,4241103.0,891.0
1278,SHX,Stronghold Token,0.0,4231411.0,105.0
1279,BLK,BlackCoin,0.07,4202437.0,26869.0
1280,FAST,FastSwap,11.26,4194081.0,736273.0
1281,DGVC,DegenVC,5.58,4184544.0,140630.0
1282,FERA,FERA,0.02,4180490.0,103366.0
1283,YSEC,YearnSecure,5.07,4171729.0,116476.0
1284,XVIX,XVIX,26.78,4166765.0,36000.0
1285,___BDT,Block Duelers,258.41,4134545.0,301780.0
1286,NDR,Node Runners,176.42,4121676.0,75454.0
1287,STBZ,Stabilize Token,7.59,4072156.0,105713.0
1288,1WO,1World,0.11,4014814.0,7846.0
1289,SURF,Surf.Finance,0.42,3994583.0,2257.0
1290,_WLT,Wealth Locks,67.98,3983112.0,31661.0
1291,HH,Holyheld,1.1,3971137.0,35993.0
1292,METRIC,MetricExchange,5.88,3970479.0,29105.0
1293,OK,OKCash,0.05,3923144.0,28562.0
1294,BNTY,Bounty0x,0.01,3920223.0,55001.0
1295,2GT,2gether,0.05,3863638.0,3193.0
1296,SAI,Sai,1.0,3773231.0,62966.0
1297,KIF,KittenFinance,98.04,3707903.0,49465.0
1298,TOSHI,Toshimon,92.59,3703510.0,61255.0
1299,UT,Ulord,0.02,3697262.0,342804.0
1300,SIGN,SignatureChain,0.0,3650988.0,2.0
1301,BSCV,Bscview,0.32,3613812.0,326840.0
1302,ELE,Elevate,0.33,3609653.0,81676.0
1303,KCAL,Phantasma Energy,0.08,3557673.0,30600.0
1304,TFF,Tutti Frutti,0.04,3455061.0,21031.0
1305,CTASK,CryptoTask,2.09,3425580.0,747293.0
1306,SPICE,SPICE,0.72,3365633.0,3297.0
1307,ZLOT,zLOT,377.79,3357808.0,2312.0
1308,BWX,Blue Whale Token,0.06,3352080.0,1126.0
1309,AOG,smARTOFGIVING,0.05,3350184.0,76.0
1310,SWIRL,Swirl Cash,1.81,3294545.0,982339.0
1311,TDX,Tidex Token,0.35,3285613.0,15.0
1312,BCV,BitCapitalVendor,0.0,3266885.0,167352.0
1313,_NCT,Name Changing Token,0.08,3248771.0,69377.0
1314,CHADS,CHADS VC,0.07,3245135.0,13962.0
1315,PIRATE,PirateCash,0.1,3243434.0,2903.0
1316,DDS,DDS.Store,3.89,3228529.0,119111.0
1317,OMNI,Omni,5.22,3226230.0,899124.0
1318,RVX,Rivex,0.21,3195041.0,128209.0
1319,LDFI,LenDeFi Token,0.76,3178696.0,616959.0
1320,POE,Po.et,0.0,3124741.0,45122.0
1321,HLC,HalalChain,0.01,3104400.0,239949.0
1322,CURE,Curecoin,0.13,3091387.0,15467.0
1323,FDR,FD RESERVE,0.37,3080439.0,4345.0
1324,VRC,VeriCoin,0.1,3072104.0,3624.0
1325,TAD,Tadpole Finance,13.09,3044895.0,21282.0
1326,IDH,indaHash,0.01,3023830.0,14190.0
1327,XAS,Asch,0.02,2995967.0,6731.0
1328,CLIQ,DefiCliq,0.08,2965862.0,104039.0
1329,AIDOC,AI Doctor,0.0,2946774.0,308571.0
1330,OTO,OTOCASH,0.14,2925895.0,7.0
1331,PSI,Passive Income,595.05,2919325.0,150640.0
1332,GROOT,Growth Root,1710.46,2897524.0,25539.0
1333,XIV,Project Inverse,0.21,2891065.0,82051.0
1334,VISION,APY.vision,3.23,2874017.0,47388.0
1335,PPBLZ,Pepemon,204.86,2868074.0,682754.0
1336,SSP,Smartshare,0.0,2854000.0,122760.0
1337,PORTAL,Portal,0.0,2832182.0,101724.0
1338,SGT,SharedStake Governance Token,31.59,2824813.0,218468.0
1339,ZP,Zen Protocol,0.07,2804090.0,16.0
1340,BITX,BitScreener Token,0.02,2783573.0,3350.0
1341,MCX,Machi X,0.01,2754139.0,506.0
1342,_CAP,Cap,26.54,2653505.0,1155.0
1343,SWFL,Swapfolio,0.1,2626291.0,7246.0
1344,TFT,The Famous Token,56.36,2585734.0,191796.0
1345,DFIO,Defi Omega,23.44,2522490.0,17035.0
1346,LOOT,NFTLootBox,101.59,2516367.0,821414.0
1347,SLM,Solomon Defi,0.14,2513096.0,67609.0
1348,MUE,MonetaryUnit,0.01,2500940.0,11874.0
1349,STK,STK,0.01,2490782.0,291604.0
1350,COSM,Cosmo Coin,0.0,2450568.0,48430.0
1351,ETHY,Ethereum Yield,4.96,2416106.0,6380.0
1352,DAM,Datamine,0.45,2374084.0,1422.0
1353,ENB,Earnbase,10.72,2362813.0,47027.0
1354,MWG,Metawhale Gold,2.22,2343821.0,89508.0
1355,DCT,DECENT,0.04,2339421.0,1018.0
1356,DTH,Dether,0.03,2315934.0,67352.0
1357,XRC,XRhodium,2.81,2305737.0,6792.0
1358,XIOT,Xiotri,512.19,2304841.0,18900.0
1359,NOS,NOS,0.02,2282845.0,81347.0
1360,X42,x42,0.11,2229910.0,6103.0
1361,YFD,YfDFI Finance,123.35,2226752.0,161559.0
1362,PIS,Polkainsure Finance,29.03,2225715.0,14853.0
1363,DETS,Dextrust,0.05,2194852.0,1565.0
1364,YVS,YVS Finance,5.61,2132198.0,43104.0
1365,XMON,XMON,1476.98,2104703.0,347270.0
1366,FSXU,FlashX Ultra,0.01,2102676.0,26240.0
1367,FAMILY,The Bitcoin Family,0.47,2089801.0,567.0
1368,GMAT,GoWithMi,0.0,2084180.0,134461.0
1369,UAT,UltrAlpha,0.06,2041576.0,7520.0
1370,MM,MM Token,10.56,2032102.0,11115.0
1371,CPT,Cryptaur,0.0,2001488.0,186162.0
1372,BDG,BitDegree,0.01,1976592.0,3600.0
1373,BOMB,BOMB Token,2.41,1961805.0,197760.0
1374,ZUT,ZeroUtility,2020.56,1957920.0,11759.0
1375,AXI,Axioms,0.05,1930580.0,5030.0
1376,BUND,Bundle Finance,22.22,1913541.0,42945.0
1377,DIT,Digital Insurance Token,0.0,1911431.0,324.0
1378,GEAR,Bitgear,0.03,1901272.0,19462.0
1379,IFUND,UNIFUND,0.06,1883346.0,24278.0
1380,ROPE,Dont Buy Rope,66.87,1872391.0,17077.0
1381,FUSI,Fusible,4.16,1858962.0,82816.0
1382,ETHIX,EthicHub,0.46,1857357.0,219869.0
1383,NTK,Neurotoken,0.02,1821227.0,4145.0
1384,ZER,Zero,0.21,1797050.0,37786.0
1385,MER,Mercury,0.02,1787959.0,11454.0
1386,POWER,UniPower,1.78,1762509.0,32634.0
1387,BIS,Bismuth,0.13,1760470.0,4220.0
1388,DEFLCT,Deflect,3.95,1757636.0,898.0
1389,LOBS,Lobstex,0.09,1753291.0,5615.0
1390,TWA,Adventure Token,0.31,1750642.0,28462.0
1391,DPY,Delphy,0.03,1746049.0,109733.0
1392,YEC,Ycash,0.22,1739417.0,563.0
1393,EXF,Extend Finance,0.0,1730216.0,53476.0
1394,_RED,RED,0.01,1727544.0,294844.0
1395,EDG,Edgeless,0.01,1715650.0,1716.0
1396,GGTK,GGDApp,0.52,1711729.0,73373.0
1397,MGO,MobileGo,0.02,1705160.0,1033.0
1398,NYAN2,Nyan V2,60.61,1703919.0,9246.0
1399,QWC,Qwertycoin,0.0,1699732.0,83.0
1400,ECA,Electra,0.0,1690027.0,-
1401,BOS,BOScoin,0.0,1680170.0,3696.0
1402,IONC,Ion Chain,0.0,1659832.0,4651.0
1403,EXP,Expanse,0.16,1651254.0,64394.0
1404,BCPT,BlockMason Credit Protocol,0.01,1634965.0,13610.0
1405,KRB,Karbo,0.21,1617952.0,8287.0
1406,MNTIS,Mantis Network,0.87,1616746.0,4965.0
1407,HSC,Hashcoin,0.0,1606166.0,249192.0
1408,FUEL,Etherparty,0.0,1584409.0,90588.0
1409,SAV3,SAV3,0.07,1582641.0,288.0
1410,ELX,Energy Ledger,0.01,1580757.0,66004.0
1411,ADT,adToken,0.0,1473278.0,2757.0
1412,CORN,Cornichon,0.08,1467523.0,353.0
1413,NCC,NeuroChain,0.0,1438998.0,27763.0
1414,COPS,COPS FINANCE,291.67,1417530.0,5684.0
1415,TYPE,Typerium,0.0,1415670.0,1173.0
1416,NFTI,NFT Index,634.0,1413821.0,29579.0
1417,DEFO,DefHold,116.05,1392570.0,73214.0
1418,DOTX,DeFi of Thrones,0.3,1391001.0,72492.0
1419,_TRND,Trendering ,12.05,1359343.0,20218.0
1420,AUX,Auxilium,0.01,1342026.0,67996.0
1421,KOMET,Komet,58.67,1339315.0,76135.0
1422,TRST,WeTrust,0.01,1327217.0,254.0
1423,DEBASE,Debase,0.37,1320157.0,26494.0
1424,BCDN,BlockCDN,0.0,1298617.0,3873.0
1425,LUN,Lunyr,0.48,1292595.0,23242.0
1426,DEXG,Dextoken Governance,63.9,1277945.0,72043.0
1427,PIPL,PiplCoin,0.0,1275010.0,5.0
1428,SHRMP,Shrimp Capital,0.02,1267187.0,26069.0
1429,SENC,Sentinel Chain,0.0,1253352.0,82047.0
1430,UNL,Unilock.Network,2471.96,1235978.0,522830.0
1431,FXT,FuzeX,0.0,1232595.0,172.0
1432,TBB,Trade Butler Bot,605.2,1210409.0,8593.0
1433,LCS,Local Coin Swap,0.03,1208279.0,3140.0
1434,TOL,Tolar,0.01,1191131.0,47480.0
1435,VOX,Vox.Finance,148.49,1182431.0,17973.0
1436,WCO,Winco,0.0,1178052.0,-
1437,QCH,QChi,0.04,1172784.0,3245.0
1438,HNB,HashNet BitEco,0.04,1172758.0,80.0
1439,LUX,LUXCoin,0.18,1158390.0,1067.0
1440,SIB,SIBCoin,0.06,1157206.0,15740.0
1441,BT,BT.Finance,25.88,1156218.0,177782.0
1442,XBP,BlitzPredict,0.0,1148664.0,279.0
1443,ECOM,Omnitude,0.03,1141030.0,836681.0
1444,PTC,Pesetacoin,0.01,1137549.0,80.0
1445,EVC,EventChain,0.04,1133076.0,15837.0
1446,STACY,Stacy,0.0,1128435.0,3344.0
1447,TZC,TrezarCoin,0.01,1116411.0,950.0
1448,HNST,Honest,0.03,1108572.0,38261.0
1449,CYFM,CyberFM,0.0,1102197.0,307.0
1450,EGEM,EtherGem,0.04,1096800.0,13708.0
1451,CREA,CREA,0.06,1094310.0,5263.0
1452,1MT,1Million Token,1.1,1091305.0,130488.0
1453,LMY,Lunch Money,0.01,1081917.0,2261.0
1454,ZRC,ZrCoin,0.24,1076715.0,76.0
1455,STX,Stox,0.02,1075670.0,1485.0
1456,_EVN,Envion,0.01,1061557.0,13704.0
1457,TME,TAMA EGG NiftyGotchi,3523.02,1032243.0,370.0
1458,UPX,uPlexa,0.0,1029932.0,2989.0
1459,PC,PromotionChain,0.0,1028805.0,100541.0
1460,EXCL,ExclusiveCoin,0.18,1026372.0,10037.0
1461,EBC,EBCoin,0.0,1023474.0,1967.0
1462,GLOX,Glox Finance,98.4,1022100.0,58360.0
1463,PEG,PegNet,0.0,1017215.0,929.0
1464,IMT,Moneytoken,0.0,1015065.0,4.0
1465,AXIAV3,Axia Protocol V3,1.6,1009198.0,132088.0
1466,KICK,Kick Token,0.0,1007281.0,510475.0
1467,___MEME,Memetic / PepeCoin,0.05,1003209.0,17260.0
1468,TRUST,TrustDAO,0.04,999709.0,513.0
1469,ESK,Eska,0.04,997093.0,3145.0
1470,NEXT,Next.Exchange,0.26,994259.0,28537.0
